source_id,target_id,trans_amount,source_type,target_type,description,label
201000000002455044,201100000005522060,11000,merchant,merchant,Digipos B2b Transfer,nonfraud
201000000005632622,201100000005522150,2021,merchant,merchant,Digipos B2b Transfer In Cluster,nonfraud
201000000001898269,201000000001742230,81050,merchant,merchant,Business to Business Transfer,nonfraud
201000000001847312,201100000005522056,35320,merchant,merchant,Digipos B2b Transfer In Cluster,nonfraud
201000000001981266,201100000005522117,45000,merchant,merchant,Doa Digipos B2b Transfer Incluster,nonfraud
201000000001775910,201000000003086080,11700,merchant,merchant,Business to Business Transfer,nonfraud
201000000005115881,201100000005522198,128000,merchant,merchant,Digipos B2b Transfer In Cluster,nonfraud
202000000047641425,201000000001215461,200000,customer,merchant,Customer Buy Goods Reservation,nonfraud
201000000005632622,201000000001745132,201,merchant,merchant,Business to Business Transfer,nonfraud
202000000050446073,201000000001544001,7000,customer,merchant,Buy Goods,nonfraud
202100000008135247,201000000005104238,10000,customer,merchant,Customer Buy Goods,nonfraud
201100000006717196,201100000005522119,6500,merchant,merchant,Digipos B2b Transfer In Cluster,nonfraud
201000000002078364,201000000001743313,21612,merchant,merchant,Business to Business Transfer,nonfraud
201000000001775171,201100000005522116,200,merchant,merchant,Digipos B2b Transfer Fee,nonfraud
202000000108567628,202000000115809833,500000,customer,customer,P2P Transfer,nonfraud
201000000004825881,201000000001742308,200,merchant,merchant,Business to Business Transfer,nonfraud
201000000002455044,201100000005522116,200,merchant,merchant,Digipos B2b Transfer Fee,nonfraud
201000000001983326,201000000001742225,200,merchant,merchant,Business to Business Transfer,nonfraud
201000000003317312,201000000001745124,5700,merchant,merchant,Business to Business Transfer,nonfraud
201000000005632622,201100000005522150,2021,merchant,merchant,Digipos B2b Transfer In Cluster,nonfraud
202100000007357757,201000000001195015,50000,customer,merchant,Customer Buy Goods Reservation,nonfraud
201000000003353318,201000000001744166,200,merchant,merchant,Business to Business Transfer,nonfraud
201000000001784432,201100000005522073,13250,merchant,merchant,Digipos B2b Transfer In Cluster,nonfraud
201000000001950447,201000000001742353,10699,merchant,merchant,Business to Business Transfer,nonfraud
202000000055140218,201000000002349989,65000,customer,merchant,Customer Buy Goods,nonfraud
201000000004328895,201100000005522229,11550,merchant,merchant,Digipos B2b Transfer In Cluster,nonfraud
201000000004111375,201000000002270458,89199,merchant,merchant,General B2b Transfer,nonfraud
201000000003353318,201100000005522205,18500,merchant,merchant,Digipos B2b Transfer In Cluster,nonfraud
202000000112220612,201000000001279963,150000,customer,merchant,Customer Withdrawal,nonfraud
201000000002013454,201000000001742211,75750,merchant,merchant,Business to Business Transfer,nonfraud
201000000001775390,201100000005522070,94200,merchant,merchant,Digipos B2b Transfer In Cluster,nonfraud
201000000004836687,201000000001742245,5800,merchant,merchant,Business to Business Transfer,nonfraud
202000000100147395,201000000005104238,10000,customer,merchant,APPLINK,nonfraud
201000000002013712,201000000003082448,40300,merchant,merchant,Business to Business Transfer,nonfraud
201000000004509741,201100000005522150,2021,merchant,merchant,Digipos B2b Transfer In Cluster,nonfraud
201000000003085197,201000000001742218,10400,merchant,merchant,Business to Business Transfer,nonfraud
202000000061224740,201000000001285601,500000,customer,merchant,Customer Withdrawal,nonfraud
202000000123795006,201000000001249082,5650,customer,merchant,Buy Goods,nonfraud
202000000116375779,201000000003940853,20400,customer,merchant,Buy Goods,nonfraud
201000000002342123,201100000005522127,10597,merchant,merchant,Digipos B2b Transfer In Cluster,nonfraud
201000000005613880,201000000001744169,101750,merchant,merchant,Business to Business Transfer,nonfraud
201000000002559425,201100000005522181,50000,merchant,merchant,Digipos B2b Transfer,nonfraud
201000000001977522,201000000001745197,78000,merchant,merchant,Business to Business Transfer,nonfraud
201000000002034606,201100000005522185,200,merchant,merchant,Digipos B2b Transfer Fee,nonfraud
201000000001976204,201000000001745129,28000,merchant,merchant,Business to Business Transfer,nonfraud
202000000116748301,201000000001285601,200000,customer,merchant,Cash Out,nonfraud
202000000103791892,201000000005104238,10000,customer,merchant,Customer Buy Goods,nonfraud
201000000002029696,201100000005522189,55400,merchant,merchant,Digipos B2b Transfer In Cluster,nonfraud
201100000005855495,201100000005522210,9001,merchant,merchant,Digipos B2b Transfer In Cluster,nonfraud
202000000106812552,201000000001544001,192000,customer,merchant,,nonfraud
201000000001954332,201100000005522093,55030,merchant,merchant,Digipos B2b Transfer In Cluster,nonfraud
201000000005518684,201100000005522226,200,merchant,merchant,Digipos B2b Transfer Fee,nonfraud
201000000001747347,201000000003086077,25399,merchant,merchant,Business to Business Transfer,nonfraud
201000000002034092,201100000005522125,14900,merchant,merchant,Digipos B2b Transfer In Cluster,nonfraud
201000000003738877,201000000001745124,8000,merchant,merchant,Business to Business Transfer,nonfraud
201000000001744776,201100000005522203,27300,merchant,merchant,Digipos B2b Transfer In Cluster,nonfraud
201100000007735069,201100000005522107,200,merchant,merchant,Digipos B2b Transfer Fee,nonfraud
201000000001765592,201100000005522219,21280,merchant,merchant,Digipos B2b Transfer In Cluster,nonfraud
201000000004965811,201100000005522048,200,merchant,merchant,Digipos B2b Transfer Fee,nonfraud
201000000002468256,201000000001744322,20200,merchant,merchant,Business to Business Transfer,nonfraud
201000000004558851,201000000001745197,1100,merchant,merchant,Business to Business Transfer,nonfraud
201000000003974705,201100000005522052,31500,merchant,merchant,Doa Digipos B2b Transfer Incluster,nonfraud
201000000001950302,201100000005522156,11200,merchant,merchant,Doa Digipos B2b Transfer Incluster,nonfraud
201000000001959758,201000000001743326,35199,merchant,merchant,Business to Business Transfer,nonfraud
201000000004825881,201100000005522213,200,merchant,merchant,Digipos B2b Transfer Fee,nonfraud
201000000005518684,201100000005522228,95900,merchant,merchant,Digipos B2b Transfer,nonfraud
201000000001744866,201000000001742313,15500,merchant,merchant,Business to Business Transfer,nonfraud
202100000006778767,201000000001279961,914012,customer,merchant,Customer Withdrawal,nonfraud
202000000039813338,201000000001096011,329700,customer,merchant,Customer Buy Goods,nonfraud
201000000001976204,201000000001745129,8000,merchant,merchant,Business to Business Transfer,nonfraud
202000000040506184,201000000005687844,51500,customer,merchant,Customer Reservation Telco For Other,nonfraud
201000000004509741,201000000001745132,201,merchant,merchant,Business to Business Transfer,nonfraud
201000000002034606,201000000001745185,25000,merchant,merchant,Business to Business Transfer,nonfraud
201000000005570841,201100000005522057,20000,merchant,merchant,Digipos B2b Transfer In Cluster,nonfraud
201000000002982159,201000000001743310,73100,merchant,merchant,Business to Business Transfer,nonfraud
201000000002034606,201000000001745185,20600,merchant,merchant,Digipos B2b Transfer In Cluster,nonfraud
201100000006217442,201100000005522095,20800,merchant,merchant,Digipos B2b Transfer In Cluster,nonfraud
201000000002048167,201000000001744265,10600,merchant,merchant,Business to Business Transfer,nonfraud
201000000003353318,201100000005522205,10400,merchant,merchant,Digipos B2b Transfer In Cluster,nonfraud
201000000003353318,201000000001744304,9891,merchant,merchant,Business to Business Transfer,nonfraud
201000000005697176,201100000005522055,11000,merchant,merchant,Digipos B2b Transfer In Cluster,nonfraud
201000000001978315,201100000005522133,10750,merchant,merchant,Digipos B2b Transfer In Cluster,nonfraud
201000000001096013,202000000129335425,120000,merchant,customer,General Customer Deposit,nonfraud
201000000003014280,201100000005522196,33500,merchant,merchant,Digipos B2b Transfer In Cluster,nonfraud
201100000007735069,201100000005522107,200,merchant,merchant,Digipos B2b Transfer Fee,nonfraud
201000000005667268,201100000005522101,2330,merchant,merchant,Digipos B2b Transfer,nonfraud
201000000001893688,201000000001742230,14900,merchant,merchant,Business to Business Transfer,nonfraud
201100000007505244,201100000005522188,20660,merchant,merchant,,nonfraud
201000000002346020,201100000005522169,70999,merchant,merchant,Digipos B2b Transfer In Cluster,nonfraud
201000000002455044,201100000005522116,200,merchant,merchant,Digipos B2b Transfer Fee,nonfraud
201000000004547059,201000000001745197,1100,merchant,merchant,Business to Business Transfer,nonfraud
201000000003353318,201000000001742313,4845,merchant,merchant,Business to Business Transfer,nonfraud
201000000002864997,201100000005522104,200,merchant,merchant,Digipos B2b Transfer Fee,nonfraud
202000000127750241,201000000001226834,6200,customer,merchant,Buy Goods,nonfraud
201100000007505244,201100000005522125,200,merchant,merchant,Digipos B2b Transfer Fee,nonfraud
201000000005678178,201100000005522196,13600,merchant,merchant,Digipos B2b Transfer In Cluster,nonfraud
201000000001847312,201000000001742305,10500,merchant,merchant,Business to Business Transfer,nonfraud
202000000130066284,201000000001591167,13000,customer,merchant,Buy Goods,nonfraud
201100000008024597,201100000005522048,10500,merchant,merchant,Digipos B2b Transfer,nonfraud
202000000064895334,201000000000013002,190903,customer,merchant,Buy Telkomsel Product,nonfraud
202000000082231953,201000000001215461,200000,customer,merchant,Customer Buy Goods Reservation,nonfraud
201000000001746662,201100000005522122,14900,merchant,merchant,Digipos B2b Transfer In Cluster,nonfraud
201000000002505091,201000000001742241,13300,merchant,merchant,Business to Business Transfer,nonfraud
201000000004329797,201100000005522081,31000,merchant,merchant,Digipos B2b Transfer In Cluster,nonfraud
201000000004172109,201100000005522051,104000,merchant,merchant,Digipos B2b Transfer In Cluster,nonfraud
201000000002038456,201100000005522205,9600,merchant,merchant,Digipos B2b Transfer In Cluster,nonfraud
201000000002006867,201000000001743270,10799,merchant,merchant,Business to Business Transfer,nonfraud
201000000005498509,201000000001744163,7000,merchant,merchant,Business to Business Transfer,nonfraud
202000000083868261,201000000002349989,304500,customer,merchant,Buy Goods,nonfraud
201100000005522206,201000000005629903,200,merchant,merchant,Digipos B2b Transfer Fee,nonfraud
201000000002359279,201100000005522201,2000,merchant,merchant,Doa Digipos B2b Transfer,nonfraud
201000000001901867,201100000005522049,10450,merchant,merchant,Digipos B2b Transfer In Cluster,nonfraud
201000000001768358,201000000001742245,20350,merchant,merchant,Business to Business Transfer,nonfraud
201000000002034606,201100000005522185,50000,merchant,merchant,Digipos B2b Transfer In Cluster,nonfraud
201000000001860652,201000000001745129,200,merchant,merchant,Business to Business Transfer,nonfraud
201000000004328976,201000000001745184,200,merchant,merchant,Business to Business Transfer,nonfraud
201000000001977522,201000000003795735,165000,merchant,merchant,Business to Business Transfer,nonfraud
201000000003353318,201100000005522205,8000,merchant,merchant,Digipos B2b Transfer In Cluster,nonfraud
201000000001954830,201100000005522102,10799,merchant,merchant,Doa Digipos B2b Transfer Incluster,nonfraud
201000000002559425,201000000001743227,20200,merchant,merchant,Business to Business Transfer,nonfraud
202000000047804013,202000000125110563,31000,customer,customer,P2P Transfer,nonfraud
201100000007505244,201100000005522125,200,merchant,merchant,Digipos B2b Transfer Fee,nonfraud
201000000003087625,201000000001745195,11500,merchant,merchant,Business to Business Transfer,nonfraud
201000000001777538,201000000001745129,200,merchant,merchant,Business to Business Transfer,nonfraud
202000000065126647,201000000001540125,50000,customer,merchant,Buy Goods,nonfraud
201000000002048167,201000000001744265,50200,merchant,merchant,Business to Business Transfer,nonfraud
201000000003353318,201100000005522205,8000,merchant,merchant,Digipos B2b Transfer In Cluster,nonfraud
201000000002019201,201100000005522227,200,merchant,merchant,Digipos B2b Transfer Fee,nonfraud
201000000005667268,201000000003086079,200,merchant,merchant,Business to Business Transfer,nonfraud
201000000003353318,201100000005522205,8000,merchant,merchant,Digipos B2b Transfer In Cluster,nonfraud
202000000045986350,202000000067875458,350000,customer,customer,Customer Withdrawal,nonfraud
201000000002468256,201100000005522048,90250,merchant,merchant,Digipos B2b Transfer In Cluster,nonfraud
201000000003353318,201000000001745192,7800,merchant,merchant,Business to Business Transfer,nonfraud
201000000005513489,201000000001743310,1120,merchant,merchant,Business to Business Transfer,nonfraud
201000000004111375,201000000002270458,69377,merchant,merchant,Business to Business Transfer,nonfraud
201000000003353318,201100000005522205,10400,merchant,merchant,Digipos B2b Transfer In Cluster,nonfraud
201000000004111375,201000000002270458,10185,merchant,merchant,Business to Business Transfer,nonfraud
